Year,Age,Sex,Mortality
1877,37,Female,0.012075
1877,37,Male,0.010545
1877,38,Female,0.011943
1877,38,Male,0.010806
1877,39,Female,0.012431
1877,39,Male,0.011595
1877,40,Female,0.012204
1877,40,Male,0.012079
1877,41,Female,0.012192
1877,41,Male,0.012404
1877,42,Female,0.013159
1877,42,Male,0.013473
1877,43,Female,0.013364
1877,43,Male,0.014097
1877,44,Female,0.013867
1877,44,Male,0.015007
1877,45,Female,0.010132
1877,45,Male,0.011884
1877,46,Female,0.010743
1877,46,Male,0.012674
1877,47,Female,0.013639
1877,47,Male,0.015659
1877,48,Female,0.014088
1877,48,Male,0.016575
1877,49,Female,0.015323
1877,49,Male,0.018412
1877,50,Female,0.015187
1877,50,Male,0.018521
1877,51,Female,0.016611
1877,51,Male,0.019897
1877,52,Female,0.019475
1877,52,Male,0.022821
1877,53,Female,0.020237
1877,53,Male,0.023598
1877,54,Female,0.021636
1877,54,Male,0.024591
1877,55,Female,0.015881
1877,55,Male,0.01851
1877,56,Female,0.017637
1877,56,Male,0.019782
1877,57,Female,0.02435
1877,57,Male,0.025337
1877,58,Female,0.026466
1877,58,Male,0.027313
1877,59,Female,0.030797
1877,59,Male,0.031963
1877,60,Female,0.034309
1877,60,Male,0.035459
1877,61,Female,0.038501
1877,61,Male,0.038205
1877,62,Female,0.045799
1877,62,Male,0.043978
1877,63,Female,0.049655
1877,63,Male,0.047508
1877,64,Female,0.055372
1877,64,Male,0.052847
1877,65,Female,0.036259
1877,65,Male,0.038506
1877,66,Female,0.041295
1877,66,Male,0.042715
1877,67,Female,0.065853
1877,67,Male,0.060864
1877,68,Female,0.070513
1877,68,Male,0.065988
1877,69,Female,0.078226
1877,69,Male,0.07426
1877,70,Female,0.078337
1877,70,Male,0.075811
1877,71,Female,0.087572
1877,71,Male,0.08184
1877,72,Female,0.107988
1877,72,Male,0.09546
1877,73,Female,0.116395
1877,73,Male,0.10416
1877,74,Female,0.128336
1877,74,Male,0.116566
1877,75,Female,0.078212
1877,75,Male,0.080452
1877,76,Female,0.079722
1877,76,Male,0.080143
1877,77,Female,0.148114
1877,77,Male,0.126536
1877,78,Female,0.218661
1877,78,Male,0.179537
1877,79,Female,0.253788
1877,79,Male,0.210855
1877,80,Female,0.161696
1877,80,Male,0.151413
1877,81,Female,0.176101
1877,81,Male,0.162914
1877,82,Female,0.188354
1877,82,Male,0.173781
1877,83,Female,0.197163
1877,83,Male,0.183475
1877,84,Female,0.210279
1877,84,Male,0.195049
1877,85,Female,0.230554
1877,85,Male,0.209465
1877,86,Female,0.247633
1877,86,Male,0.222775
1877,87,Female,0.259795
1877,87,Male,0.234297
1877,88,Female,0.272567
1877,88,Male,0.245042
1877,89,Female,0.285681
1877,89,Male,0.256149
1877,90,Female,0.300996
1877,90,Male,0.268964
1877,91,Female,0.322187
1877,91,Male,0.283058
1877,92,Female,0.349192
1877,92,Male,0.29863
1877,93,Female,0.374376
1877,93,Male,0.314978
1877,94,Female,0.396872
1877,94,Male,0.328541
1877,95,Female,0.430268
1877,95,Male,0.342435
1877,96,Female,0.45293
1877,96,Male,0.360748
1877,97,Female,0.45694
1877,97,Male,0.378521
1877,98,Female,0.483817
1877,98,Male,0.39373
1877,99,Female,0.514524
1877,99,Male,0.408743
1878,0,Female,0.218125
1878,0,Male,0.24353
1878,1,Female,0.092125
1878,1,Male,0.091379
1878,2,Female,0.066933
1878,2,Male,0.066259
1878,3,Female,0.048142
1878,3,Male,0.047816
1878,4,Female,0.032732
1878,4,Male,0.032378
1878,5,Female,0.022778
1878,5,Male,0.022205
1878,6,Female,0.016256
1878,6,Male,0.015852
1878,7,Female,0.011301
1878,7,Male,0.010802
1878,8,Female,0.0068780000000000004
1878,8,Male,0.006306
1878,9,Female,0.004963
1878,9,Male,0.004395
1878,10,Female,0.005261
1878,10,Male,0.004687
1878,11,Female,0.005731
1878,11,Male,0.005197
1878,12,Female,0.006016
1878,12,Male,0.005488
1878,13,Female,0.006307
1878,13,Male,0.005648
1878,14,Female,0.006478
1878,14,Male,0.00559
1878,15,Female,0.00672
1878,15,Male,0.005564
1878,16,Female,0.006786
1878,16,Male,0.005557
1878,17,Female,0.00711
1878,17,Male,0.005904
1878,18,Female,0.007271
1878,18,Male,0.0063160000000000004
1878,19,Female,0.007619
1878,19,Male,0.007141
1878,20,Female,0.008234
1878,20,Male,0.008403
1878,21,Female,0.008731
1878,21,Male,0.00948
1878,22,Female,0.009145
1878,22,Male,0.010194
1878,23,Female,0.009522
1878,23,Male,0.010496
1878,24,Female,0.009465
1878,24,Male,0.010058
1878,25,Female,0.00979
1878,25,Male,0.009592
1878,26,Female,0.009566
1878,26,Male,0.008769
1878,27,Female,0.009811
1878,27,Male,0.008097
1878,28,Female,0.010116
1878,28,Male,0.007999
1878,29,Female,0.010087
1878,29,Male,0.008109
1878,30,Female,0.010212
1878,30,Male,0.008523
1878,31,Female,0.010345
1878,31,Male,0.008924
1878,32,Female,0.010666
1878,32,Male,0.009081
1878,33,Female,0.01122
1878,33,Male,0.009529
1878,34,Female,0.011493
1878,34,Male,0.009947
1878,35,Female,0.012373
1878,35,Male,0.010675
1878,36,Female,0.010814
1878,36,Male,0.009869
1878,37,Female,0.011352
1878,37,Male,0.010353
1878,38,Female,0.012543
1878,38,Male,0.011365
1878,39,Female,0.01227
1878,39,Male,0.011596
1878,40,Female,0.012565
1878,40,Male,0.012399
1878,41,Female,0.012571
1878,41,Male,0.013156
1878,42,Female,0.012722
1878,42,Male,0.013667
1878,43,Female,0.013651
1878,43,Male,0.014739
1878,44,Female,0.014006
1878,44,Male,0.015389
1878,45,Female,0.014567
1878,45,Male,0.016148
1878,46,Female,0.011244
1878,46,Male,0.013208
1878,47,Female,0.012069
1878,47,Male,0.014155
1878,48,Female,0.014648
1878,48,Male,0.016825
1878,49,Female,0.01521
1878,49,Male,0.017841
1878,50,Female,0.016568
1878,50,Male,0.019851
1878,51,Female,0.017086
1878,51,Male,0.020666
1878,52,Female,0.018977
1878,52,Male,0.022524
1878,53,Female,0.022024
1878,53,Male,0.025673
1878,54,Female,0.023275
1878,54,Male,0.027012
1878,55,Female,0.024851
1878,55,Male,0.028244
1878,56,Female,0.019011
1878,56,Male,0.022161
1878,57,Female,0.021005
1878,57,Male,0.023729
1878,58,Female,0.027044
1878,58,Male,0.028778
1878,59,Female,0.028954
1878,59,Male,0.030425
1878,60,Female,0.033395
1878,60,Male,0.034944
1878,61,Female,0.038631
1878,61,Male,0.039678
1878,62,Female,0.044014
1878,62,Male,0.043094
1878,63,Female,0.051792
1878,63,Male,0.049191
1878,64,Female,0.056587
1878,64,Male,0.053568
1878,65,Female,0.0631
1878,65,Male,0.059635
1878,66,Female,0.043973
1878,66,Male,0.045666
1878,67,Female,0.05049
1878,67,Male,0.051145
1878,68,Female,0.074284
1878,68,Male,0.06878
1878,69,Female,0.079814
1878,69,Male,0.074632
1878,70,Female,0.08919
1878,70,Male,0.084348
1878,71,Female,0.092925
1878,71,Male,0.088667
1878,72,Female,0.104876
1878,72,Male,0.096092
1878,73,Female,0.125525
1878,73,Male,0.10979
1878,74,Female,0.132754
1878,74,Male,0.117884
1878,75,Female,0.153357
1878,75,Male,0.133898
1878,76,Female,0.090167
1878,76,Male,0.090654
1878,77,Female,0.090583
1878,77,Male,0.089729
1878,78,Female,0.161455
1878,78,Male,0.139786
1878,79,Female,0.257647
1878,79,Male,0.212853
1878,80,Female,0.167797
1878,80,Male,0.15713
1878,81,Female,0.181508
1878,81,Male,0.169468
1878,82,Female,0.196463
1878,82,Male,0.182099
1878,83,Female,0.207891
1878,83,Male,0.193705
1878,84,Female,0.213976
1878,84,Male,0.203515
1878,85,Female,0.225018
1878,85,Male,0.215602
1878,86,Female,0.244732
1878,86,Male,0.231331
1878,87,Female,0.259165
1878,87,Male,0.245314
1878,88,Female,0.265895
1878,88,Male,0.256508
1878,89,Female,0.272343
1878,89,Male,0.266282
1878,90,Female,0.278093
1878,90,Male,0.276207
1878,91,Female,0.28549
1878,91,Male,0.288179
1878,92,Female,0.299023
1878,92,Male,0.301605
1878,93,Female,0.318494
1878,93,Male,0.316781
1878,94,Female,0.334096
1878,94,Male,0.332824
1878,95,Female,0.344698
1878,95,Male,0.344401
1878,96,Female,0.3675
1878,96,Male,0.356159
1878,97,Female,0.374847
1878,97,Male,0.374148
1878,98,Female,0.358456
1878,98,Male,0.391029
1878,99,Female,0.36823
1878,99,Male,0.40377
1879,0,Female,0.229414
1879,0,Male,0.254118
1879,1,Female,0.093368
1879,1,Male,0.091555
1879,2,Female,0.06577
1879,2,Male,0.064694
1879,3,Female,0.044511
1879,3,Male,0.043604
1879,4,Female,0.031075
1879,4,Male,0.030552
1879,5,Female,0.023145
1879,5,Male,0.022606
1879,6,Female,0.016787
1879,6,Male,0.016096
1879,7,Female,0.012075
1879,7,Male,0.011548
1879,8,Female,0.00882
1879,8,Male,0.008265
1879,9,Female,0.0065970000000000004
1879,9,Male,0.006013
1879,10,Female,0.006102
1879,10,Male,0.005495
1879,11,Female,0.006193
1879,11,Male,0.005533
1879,12,Female,0.006198
1879,12,Male,0.005557
1879,13,Female,0.006171
1879,13,Male,0.005508
1879,14,Female,0.006324
1879,14,Male,0.00546
1879,15,Female,0.006494
1879,15,Male,0.005381
1879,16,Female,0.006824
1879,16,Male,0.005588
1879,17,Female,0.007028
1879,17,Male,0.005888
1879,18,Female,0.007435
1879,18,Male,0.006512
1879,19,Female,0.00768
1879,19,Male,0.007203
1879,20,Female,0.008106
1879,20,Male,0.00823
1879,21,Female,0.008695
1879,21,Male,0.009284
1879,22,Female,0.009226
1879,22,Male,0.01011
1879,23,Female,0.009605
1879,23,Male,0.010478
1879,24,Female,0.009893
1879,24,Male,0.010372
1879,25,Female,0.009801
1879,25,Male,0.009673
1879,26,Female,0.010039
1879,26,Male,0.009251
1879,27,Female,0.009791
1879,27,Male,0.008612
1879,28,Female,0.009984
1879,28,Male,0.008148
1879,29,Female,0.010165
1879,29,Male,0.008133
1879,30,Female,0.010172
1879,30,Male,0.008284
1879,31,Female,0.010395
1879,31,Male,0.008696
1879,32,Female,0.010699
1879,32,Male,0.009138
1879,33,Female,0.011042
1879,33,Male,0.009358
1879,34,Female,0.011465
1879,34,Male,0.009812
1879,35,Female,0.011606
1879,35,Male,0.010229
1879,36,Female,0.012033
1879,36,Male,0.010763
1879,37,Female,0.010535
1879,37,Male,0.010004
1879,38,Female,0.010953
1879,38,Male,0.010488
1879,39,Female,0.011723
1879,39,Male,0.011305
1879,40,Female,0.011704
1879,40,Male,0.011671
1879,41,Female,0.012351000000000001
1879,41,Male,0.01269
1879,42,Female,0.012992
1879,42,Male,0.013894
1879,43,Female,0.013497
1879,43,Male,0.014693
1879,44,Female,0.014316
1879,44,Male,0.015724
1879,45,Female,0.014524
1879,45,Male,0.016308
1879,46,Female,0.014695
1879,46,Male,0.016776
1879,47,Female,0.011746
1879,47,Male,0.014155
1879,48,Female,0.012658
1879,48,Male,0.015266
1879,49,Female,0.014739
1879,49,Male,0.017518
1879,50,Female,0.015635
1879,50,Male,0.018741
1879,51,Female,0.017431
1879,51,Male,0.021028
1879,52,Female,0.018986
1879,52,Male,0.022765
1879,53,Female,0.021486
1879,53,Male,0.025109
1879,54,Female,0.024462
1879,54,Male,0.028124
1879,55,Female,0.025816
1879,55,Male,0.029575
1879,56,Female,0.026767
1879,56,Male,0.030183
1879,57,Female,0.021056
1879,57,Male,0.024253
1879,58,Female,0.02308
1879,58,Male,0.025856
1879,59,Female,0.027861
1879,59,Male,0.029799
1879,60,Female,0.029953
1879,60,Male,0.031545
1879,61,Female,0.035435
1879,61,Male,0.037081
1879,62,Female,0.043699
1879,62,Male,0.044609
1879,63,Female,0.05128
1879,63,Male,0.049861
1879,64,Female,0.059764
1879,64,Male,0.056817
1879,65,Female,0.06516
1879,65,Male,0.061922
1879,66,Female,0.0708
1879,66,Male,0.067175
1879,67,Female,0.051986
1879,67,Male,0.053416
1879,68,Female,0.059723
1879,68,Male,0.059922
1879,69,Female,0.079614
1879,69,Male,0.074874
1879,70,Female,0.085267
1879,70,Male,0.080753
1879,71,Female,0.09558
1879,71,Male,0.091236
1879,72,Female,0.103869
1879,72,Male,0.098825
1879,73,Female,0.118443
1879,73,Male,0.107355
1879,74,Female,0.136488
1879,74,Male,0.119404
1879,75,Female,0.153713
1879,75,Male,0.132503
1879,76,Female,0.16789
1879,76,Male,0.146055
1879,77,Female,0.101289
1879,77,Male,0.100941
1879,78,Female,0.100521
1879,78,Male,0.099474
1879,79,Female,0.171085
1879,79,Male,0.152789
1879,80,Female,0.174116
1879,80,Male,0.161833
1879,81,Female,0.189251
1879,81,Male,0.176374
1879,82,Female,0.205411
1879,82,Male,0.190882
1879,83,Female,0.2233
1879,83,Male,0.20581
1879,84,Female,0.236196
1879,84,Male,0.219331
1879,85,Female,0.24132
1879,85,Male,0.230277
1879,86,Female,0.253246
1879,86,Male,0.244352
1879,87,Female,0.277608
1879,87,Male,0.263664
1879,88,Female,0.294279
1879,88,Male,0.280512
1879,89,Female,0.299226
1879,89,Male,0.29317
1879,90,Female,0.303495
1879,90,Male,0.303559
1879,91,Female,0.306475
1879,91,Male,0.314017
1879,92,Female,0.311633
1879,92,Male,0.327488
1879,93,Female,0.325666
1879,93,Male,0.343142
1879,94,Female,0.348487
1879,94,Male,0.361599
1879,95,Female,0.365525
1879,95,Male,0.381523
1879,96,Female,0.374695
1879,96,Male,0.39422
1879,97,Female,0.402918
1879,97,Male,0.407033
1879,98,Female,0.406838
1879,98,Male,0.43056
1879,99,Female,0.373282
1879,99,Male,0.452751
1880,0,Female,0.236798
1880,0,Male,0.263173
1880,1,Female,0.097926
1880,1,Male,0.097084
1880,2,Female,0.071045
1880,2,Male,0.070783
1880,3,Female,0.046898
1880,3,Male,0.046851
1880,4,Female,0.03068
1880,4,Male,0.030321
1880,5,Female,0.022573
1880,5,Male,0.022157
1880,6,Female,0.016435
1880,6,Male,0.015734
1880,7,Female,0.011244
1880,7,Male,0.010268
1880,8,Female,0.007784
1880,8,Male,0.00685
1880,9,Female,0.006148
1880,9,Male,0.005258
1880,10,Female,0.005947
1880,10,Male,0.005184
1880,11,Female,0.006158
1880,11,Male,0.005446
1880,12,Female,0.006473
1880,12,Male,0.005734
1880,13,Female,0.006649
1880,13,Male,0.005945
1880,14,Female,0.006731
1880,14,Male,0.005987
1880,15,Female,0.006992
1880,15,Male,0.005976
1880,16,Female,0.007243
1880,16,Male,0.006089
1880,17,Female,0.007617
1880,17,Male,0.00654
1880,18,Female,0.007891
1880,18,Male,0.007125
1880,19,Female,0.00834
1880,19,Male,0.008072
1880,20,Female,0.008626
1880,20,Male,0.009038
1880,21,Female,0.009078
1880,21,Male,0.010008
1880,22,Female,0.009618
1880,22,Male,0.01081
1880,23,Female,0.010157
1880,23,Male,0.011373
1880,24,Female,0.010423
1880,24,Male,0.011262
1880,25,Female,0.010507
1880,25,Male,0.010618
1880,26,Female,0.010275
1880,26,Male,0.009798
1880,27,Female,0.010336
1880,27,Male,0.009373
1880,28,Female,0.009987
1880,28,Male,0.008845
1880,29,Female,0.010055
1880,29,Male,0.008609
1880,30,Female,0.010063
1880,30,Male,0.008767
1880,31,Female,0.010141
1880,31,Male,0.009049
1880,32,Female,0.010505
1880,32,Male,0.009623
1880,33,Female,0.011121
1880,33,Male,0.010293
1880,34,Female,0.011749
1880,34,Male,0.010729
1880,35,Female,0.012388
1880,35,Male,0.011316
1880,36,Female,0.012711
1880,36,Male,0.011793
1880,37,Female,0.013018
1880,37,Male,0.012212
1880,38,Female,0.011588
1880,38,Male,0.011435
1880,39,Female,0.011927
1880,39,Male,0.011958
1880,40,Female,0.012202
1880,40,Male,0.012589
1880,41,Female,0.012203
1880,41,Male,0.013068
1880,42,Female,0.012929
1880,42,Male,0.014334
1880,43,Female,0.014033
1880,43,Male,0.016137
1880,44,Female,0.014869
1880,44,Male,0.017408
1880,45,Female,0.015653
1880,45,Male,0.018596
1880,46,Female,0.015944
1880,46,Male,0.019334
1880,47,Female,0.015933
1880,47,Male,0.019596
1880,48,Female,0.013288
1880,48,Male,0.017058
1880,49,Female,0.014313
1880,49,Male,0.018397
1880,50,Female,0.015755
1880,50,Male,0.020122
1880,51,Female,0.0168
1880,51,Male,0.021432
1880,52,Female,0.018934
1880,52,Male,0.024012
1880,53,Female,0.021761
1880,53,Male,0.026925
1880,54,Female,0.025328
1880,54,Male,0.030055
1880,55,Female,0.028649
1880,55,Male,0.033079
1880,56,Female,0.030503
1880,56,Male,0.034735
1880,57,Female,0.031078
1880,57,Male,0.034761
1880,58,Female,0.025361
1880,58,Male,0.028816
1880,59,Female,0.027543
1880,59,Male,0.030711
1880,60,Female,0.030926
1880,60,Male,0.033722
1880,61,Female,0.033348
1880,61,Male,0.036129
1880,62,Female,0.040028
1880,62,Male,0.043267
1880,63,Female,0.052204
1880,63,Male,0.054748
1880,64,Female,0.062768
1880,64,Male,0.062437
1880,65,Female,0.071687
1880,65,Male,0.069975
1880,66,Female,0.076802
1880,66,Male,0.07475
1880,67,Female,0.081031
1880,67,Male,0.078507
1880,68,Female,0.063284000000000007
1880,68,Male,0.065106
1880,69,Female,0.073045
1880,69,Male,0.073314
1880,70,Female,0.086951
1880,70,Male,0.08412
1880,71,Female,0.092782
1880,71,Male,0.090034
1880,72,Female,0.104249
1880,72,Male,0.101548
1880,73,Female,0.118988
1880,73,Male,0.113858
1880,74,Female,0.137382
1880,74,Male,0.123945
1880,75,Female,0.162535
1880,75,Male,0.140271
1880,76,Female,0.171604
1880,76,Male,0.150275
1880,77,Female,0.182287
1880,77,Male,0.161047
1880,78,Female,0.113339
1880,78,Male,0.11376
1880,79,Female,0.110282
1880,79,Male,0.111028
1880,80,Female,0.178442
1880,80,Male,0.167509
1880,81,Female,0.192214
1880,81,Male,0.1807
1880,82,Female,0.20882
1880,82,Male,0.196977
1880,83,Female,0.226675
1880,83,Male,0.213099
1880,84,Female,0.246797
1880,84,Male,0.22967
1880,85,Female,0.259759
1880,85,Male,0.244115
1880,86,Female,0.261496
1880,86,Male,0.254713
1880,87,Female,0.272424
1880,87,Male,0.269465
1880,88,Female,0.300748
1880,88,Male,0.291587
1880,89,Female,0.318006
1880,89,Male,0.310045
1880,90,Female,0.317868
1880,90,Male,0.322085
1880,91,Female,0.31657
1880,91,Male,0.330441
1880,92,Female,0.313361
1880,92,Male,0.338617
1880,93,Female,0.313138
1880,93,Male,0.350995
1880,94,Female,0.324913
1880,94,Male,0.366483
1880,95,Female,0.348892
1880,95,Male,0.386124
1880,96,Female,0.364719
1880,96,Male,0.408088
1880,97,Female,0.369134
1880,97,Male,0.418627
1880,98,Female,0.401527
1880,98,Male,0.429212
1880,99,Female,0.397888
1880,99,Male,0.457233
1881,0,Female,0.24421
1881,0,Male,0.273183
1881,1,Female,0.099666
1881,1,Male,0.098691
1881,2,Female,0.065669
1881,2,Male,0.065114
1881,3,Female,0.044033
1881,3,Male,0.043855
1881,4,Female,0.028543
1881,4,Male,0.028406
1881,5,Female,0.02031
1881,5,Male,0.019824
1881,6,Female,0.015128
1881,6,Male,0.01461
1881,7,Female,0.010978
1881,7,Male,0.010284
1881,8,Female,0.007899
1881,8,Male,0.007036
1881,9,Female,0.00625
1881,9,Male,0.00547
1881,10,Female,0.005855
1881,10,Male,0.00516
1881,11,Female,0.005696
1881,11,Male,0.005024
1881,12,Female,0.005766
1881,12,Male,0.005014
1881,13,Female,0.005942
1881,13,Male,0.005056
1881,14,Female,0.006093
1881,14,Male,0.005156
1881,15,Female,0.006238
1881,15,Male,0.005251
1881,16,Female,0.006583
1881,16,Male,0.005498
1881,17,Female,0.006884
1881,17,Male,0.00589
1881,18,Female,0.007231
1881,18,Male,0.006545
1881,19,Female,0.007508
1881,19,Male,0.007324
1881,20,Female,0.007879
1881,20,Male,0.008318
1881,21,Female,0.0081
1881,21,Male,0.008983
1881,22,Female,0.008507
1881,22,Male,0.009564
1881,23,Female,0.008959
1881,23,Male,0.009877
1881,24,Female,0.009513
1881,24,Male,0.009979
1881,25,Female,0.009765
1881,25,Male,0.009428
1881,26,Female,0.009828
1881,26,Male,0.008758
1881,27,Female,0.009681
1881,27,Male,0.008141
1881,28,Female,0.009744
1881,28,Male,0.00788
1881,29,Female,0.009496
1881,29,Male,0.007634
1881,30,Female,0.009606
1881,30,Male,0.007703
1881,31,Female,0.009615
1881,31,Male,0.007906
1881,32,Female,0.009795
1881,32,Male,0.008134
1881,33,Female,0.010195
1881,33,Male,0.008586
1881,34,Female,0.01089
1881,34,Male,0.009114
1881,35,Female,0.011411
1881,35,Male,0.0094
1881,36,Female,0.011699
1881,36,Male,0.009748
1881,37,Female,0.011777
1881,37,Male,0.01008
1881,38,Female,0.011645
1881,38,Male,0.010302
1881,39,Female,0.010396
1881,39,Male,0.00984
1881,40,Female,0.010544
1881,40,Male,0.010444
1881,41,Female,0.010398
1881,41,Male,0.010877
1881,42,Female,0.01047
1881,42,Male,0.011371
1881,43,Female,0.011144
1881,43,Male,0.012471
1881,44,Female,0.012459
1881,44,Male,0.014185
1881,45,Female,0.013407
1881,45,Male,0.01524
1881,46,Female,0.013908
1881,46,Male,0.015886
1881,47,Female,0.014145
1881,47,Male,0.016293
1881,48,Female,0.013954
1881,48,Male,0.01616
1881,49,Female,0.012234
1881,49,Male,0.014577
1881,50,Female,0.013314
1881,50,Male,0.015894
1881,51,Female,0.014004
1881,51,Male,0.016766
1881,52,Female,0.015058
1881,52,Male,0.017976
1881,53,Female,0.01701
1881,53,Male,0.02023
1881,54,Female,0.020267
1881,54,Male,0.02355
1881,55,Female,0.023614
1881,55,Male,0.026524
1881,56,Female,0.02566
1881,56,Male,0.028446
1881,57,Female,0.027231000000000002
1881,57,Male,0.029918
1881,58,Female,0.027352
1881,58,Male,0.029599
1881,59,Female,0.023631
1881,59,Male,0.025718
1881,60,Female,0.026178
1881,60,Male,0.027904
1881,61,Female,0.028223
1881,61,Male,0.029669
1881,62,Female,0.031052
1881,62,Male,0.032263
1881,63,Female,0.037984
1881,63,Male,0.03918
1881,64,Female,0.052328
1881,64,Male,0.051872
1881,65,Female,0.063708
1881,65,Male,0.05969
1881,66,Female,0.069415
1881,66,Male,0.064469
1881,67,Female,0.072214
1881,67,Male,0.067147
1881,68,Female,0.073376
1881,68,Male,0.068086
1881,69,Female,0.061465
1881,69,Male,0.059393
1881,70,Female,0.071272
1881,70,Male,0.067345
1881,71,Female,0.073949
1881,71,Male,0.069892
1881,72,Female,0.078333
1881,72,Male,0.074163
1881,73,Female,0.087983
1881,73,Male,0.083455
1881,74,Female,0.106304
1881,74,Male,0.09758
1881,75,Female,0.137452
1881,75,Male,0.114674
1881,76,Female,0.14842
1881,76,Male,0.123083
1881,77,Female,0.153275
1881,77,Male,0.129745
1881,78,Female,0.157243
1881,78,Male,0.134585
1881,79,Female,0.102916
1881,79,Male,0.098872
1881,80,Female,0.152159
1881,80,Male,0.138049
1881,81,Female,0.158852
1881,81,Male,0.144557
1881,82,Female,0.170628
1881,82,Male,0.156128
1881,83,Female,0.185256
1881,83,Male,0.170894
